,resource_id,ts,node_hwmon_temp_celsius,node_cpu_seconds_total,node_memory_MemTotal_bytes,node_memory_MemFree_bytes,node_disk_read_bytes_total_x,node_disk_read_bytes_total_y
46,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723722000.0,40.5058333333333,33569.10799999999,1081840218112.0,1033206120174.9333,573657318.4,573657318.4
47,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723722300.0,38.42666666666663,46179.748999999996,1081840218112.0,1033134791748.2667,596582109.8666667,596582109.8666667
48,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723722600.0,37.672499999999964,42101.12466666668,1081840218112.0,1033155944652.8,767658581.3333334,767658581.3333334
49,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723722900.0,38.37749999999996,12956.062000000002,1081840218112.0,1033142287906.1333,517333418.6666667,517333418.6666667
50,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723723200.0,38.150833333333296,42459.38833333334,1081840218112.0,1033141158843.7333,825615479.4666667,825615479.4666667
51,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723723500.0,39.3533333333333,66929.27883333334,1081840218112.0,1033083374250.6666,425518481.06666666,425518481.06666666
52,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723723800.0,36.36249999999997,50795.62016666668,1081840218112.0,1033332529698.1333,589190417.0666667,589190417.0666667
53,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723724100.0,38.7058333333333,29819.373333333333,1081840218112.0,1033428456584.5333,647904853.3333334,647904853.3333334
54,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723724400.0,41.64166666666663,21540.300166666664,1081840218112.0,1033406567219.2,515555549.8666667,515555549.8666667
55,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723724700.0,40.2433333333333,46238.80883333333,1081840218112.0,1033420937966.9333,552773939.2,552773939.2
56,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723725000.0,38.936666666666625,21151.879166666666,1081840218112.0,1033431995050.6666,614175214.9333333,614175214.9333333
57,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723725300.0,39.52749999999996,42176.33566666666,1081840218112.0,1033416279108.2667,640886041.6,640886041.6
58,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723725600.0,40.4533333333333,13001.8815,1081840218112.0,1033456557806.9333,676719889.0666667,676719889.0666667
59,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723725900.0,41.65833333333329,38436.451166666666,1081840218112.0,1033464482269.8667,645131588.2666667,645131588.2666667
60,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723726200.0,39.305833333333304,25989.21116666667,1081840218112.0,1033420838980.2667,641136256.0,641136256.0
61,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723726500.0,39.38749999999997,38829.098999999995,1081840218112.0,1033379720533.3334,574063189.3333334,574063189.3333334
62,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723726800.0,40.8558333333333,34330.950333333334,1081840218112.0,1033370804497.0667,523364693.3333333,523364693.3333333
63,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723727100.0,41.69166666666663,34401.7975,1081840218112.0,1033342155229.8667,709717230.9333333,709717230.9333333
64,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723727400.0,39.9133333333333,30348.00383333333,1081840218112.0,1033315367867.7333,557643426.1333333,557643426.1333333
65,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723727700.0,38.67916666666663,26156.38116666667,1081840218112.0,1033282868497.0667,498121472.0,498121472.0
66,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723728000.0,41.27666666666663,38773.41816666666,1081840218112.0,1033280166912.0,751624891.7333333,751624891.7333333
67,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723728300.0,40.98416666666663,34599.969000000005,1081840218112.0,1033267154397.8667,357184930.1333333,357184930.1333333
68,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723728600.0,38.93916666666664,39065.83583333333,1081840218112.0,1033255114478.9333,517343846.4,517343846.4
69,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723728900.0,38.7583333333333,21926.219166666662,1081840218112.0,1032871588659.2,565950950.4,565950950.4
70,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723729200.0,41.66499999999996,26734.464166666665,1081840218112.0,1032254135978.6666,704439005.8666667,704439005.8666667
71,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723729500.0,39.584166666666626,43346.748833333346,1081840218112.0,1032383496055.4667,516802790.4,516802790.4
72,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723729800.0,37.13833333333329,30553.004166666673,1081840218112.0,1032442540509.8667,439510826.6666667,439510826.6666667
73,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723730100.0,41.24416666666663,21804.930833333336,1081840218112.0,1032429167752.5333,559437226.6666666,559437226.6666666
74,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723730400.0,41.97999999999997,38447.41416666667,1081840218112.0,1032449141623.4667,466717312.0,466717312.0
75,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723730700.0,41.67499999999996,30823.49783333333,1081840218112.0,1032458077866.6666,435430638.93333334,435430638.93333334
76,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723731000.0,39.11999999999996,13498.211166666668,1081840218112.0,1032446329582.9333,419056008.53333336,419056008.53333336
77,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723731300.0,38.3533333333333,30715.88383333333,1081840218112.0,1032427231641.6,620047897.6,620047897.6
78,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723731600.0,41.34416666666663,39874.081666666665,1081840218112.0,1032385047142.4,506708386.1333333,506708386.1333333
79,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723731900.0,40.65583333333329,26677.538000000004,1081840218112.0,1032386284475.7333,611314969.6,611314969.6
80,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723732200.0,39.525833333333296,52566.40599999999,1081840218112.0,1032382626816.0,447246438.4,447246438.4
81,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723732500.0,38.28916666666664,30723.822500000002,1081840218112.0,1032384372667.7333,375250440.53333336,375250440.53333336
82,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723732800.0,41.97499999999996,43834.11800000001,1081840218112.0,1032334155639.4667,674278784.0,674278784.0
83,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723733100.0,41.67999999999996,30818.19483333333,1081840218112.0,1032324291720.5333,533528302.93333334,533528302.93333334
84,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723733400.0,37.53666666666663,25898.009000000002,1081840218112.0,1032302768469.3334,732884394.6666666,732884394.6666666
85,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723733700.0,38.21499999999996,13497.763000000003,1081840218112.0,1032282273450.6666,344813465.6,344813465.6
86,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723734000.0,40.2558333333333,18084.311833333333,1081840218112.0,1032248656486.4,471934259.2,471934259.2
87,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723734300.0,39.5033333333333,25959.7905,1081840218112.0,1032234802995.2,484024115.2,484024115.2
88,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723734600.0,38.01999999999997,39667.486833333336,1081840218112.0,1032171704593.0667,510672238.93333334,510672238.93333334
89,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723734900.0,38.495833333333294,22413.34866666667,1081840218112.0,1032191007334.4,610211430.4,610211430.4
90,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723735200.0,41.17499999999997,31123.42316666666,1081840218112.0,1032174795366.4,547502199.4666667,547502199.4666667
91,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723735500.0,39.5033333333333,39980.76000000002,1081840218112.0,1032181132834.1333,679131997.8666667,679131997.8666667
92,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723735800.0,39.494166666666636,31343.484166666658,1081840218112.0,1032128913476.2667,448947080.53333336,448947080.53333336
93,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723736100.0,39.59666666666663,22638.564500000004,1081840218112.0,1032121541017.6,684269789.8666667,684269789.8666667
94,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723736400.0,41.0658333333333,40361.02449999999,1081840218112.0,1032114368443.7333,638186274.1333333,638186274.1333333
95,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723736700.0,39.672499999999964,18086.442666666666,1081840218112.0,1032115329160.5333,489042517.3333333,489042517.3333333
96,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723737000.0,37.791666666666636,40495.20200000001,1081840218112.0,1032129158280.5333,604231270.4,604231270.4
97,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723737300.0,41.79666666666663,18315.336666666666,1081840218112.0,1032202469649.0667,477341269.3333333,477341269.3333333
98,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723737600.0,40.90583333333329,22463.747833333335,1081840218112.0,1032178394521.6,651907208.5333333,651907208.5333333
99,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723737900.0,40.499166666666625,35930.05399999999,1081840218112.0,1032150502126.9333,442999927.46666664,442999927.46666664
100,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723738200.0,38.231666666666634,31238.94916666666,1081840218112.0,1032144785134.9333,639439590.4,639439590.4
101,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723738500.0,40.75583333333329,22750.855499999998,1081840218112.0,1032112448307.2,524607778.1333333,524607778.1333333
102,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723738800.0,40.345833333333296,26979.995833333334,1081840218112.0,1032110093380.2667,527370274.1333333,527370274.1333333
103,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723739100.0,39.48166666666662,27580.42383333333,1081840218112.0,1032105105817.6,660378137.6,660378137.6
104,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723739400.0,38.91499999999996,9485.638833333336,1081840218112.0,1032063281561.6,530425070.93333334,530425070.93333334
105,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723739700.0,40.56749999999996,39961.0355,1081840218112.0,1032083866350.9333,466943453.8666667,466943453.8666667
106,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723740000.0,40.5508333333333,49467.9765,1081840218112.0,1032077994052.2667,458343176.53333336,458343176.53333336
107,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723740300.0,40.82999999999996,27443.741833333337,1081840218112.0,1032038982656.0,473691613.8666667,473691613.8666667
108,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723740600.0,39.58666666666662,27364.420500000007,1081840218112.0,1031995439308.8,586216908.8,586216908.8
109,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723740900.0,41.74416666666663,45348.04100000002,1081840218112.0,1031976787831.4667,414666453.3333333,414666453.3333333
110,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723741200.0,40.68916666666664,22888.197833333335,1081840218112.0,1031967136017.0667,640848034.1333333,640848034.1333333
111,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723741500.0,39.1058333333333,27241.818499999998,1081840218112.0,1031951846058.6666,463300872.53333336,463300872.53333336
112,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723741800.0,39.5008333333333,45618.91799999999,1081840218112.0,1031914806067.2,534817100.8,534817100.8
113,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723742100.0,39.231666666666634,23075.051666666674,1081840218112.0,1031869305514.6666,641267754.6666666,641267754.6666666
114,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723742400.0,41.12249999999997,18611.83066666666,1081840218112.0,1031872718643.2,467567180.8,467567180.8
115,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723742700.0,39.35249999999996,41379.35916666667,1081840218112.0,1031853845572.2667,619455394.1333333,619455394.1333333
116,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723743000.0,37.831666666666635,36929.780833333345,1081840218112.0,1031887857186.1333,712950946.1333333,712950946.1333333
117,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723743300.0,39.83999999999996,14148.262166666664,1081840218112.0,1031858079744.0,559998028.8,559998028.8
118,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723743600.0,41.9133333333333,50440.63616666667,1081840218112.0,1031844291310.9333,702822169.6,702822169.6
119,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723743900.0,42.351666666666624,45276.14383333335,1081840218112.0,1031840405572.2667,482003225.6,482003225.6
120,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723744200.0,38.95499999999996,45676.278500000015,1081840218112.0,1031808563336.5333,365412966.4,365412966.4
121,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723744500.0,40.2683333333333,18332.64033333333,1081840218112.0,1031784761821.8667,741039086.9333333,741039086.9333333
122,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723744800.0,40.87249999999996,14220.320333333339,1081840218112.0,1031798683033.6,619779549.8666667,619779549.8666667
123,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723745100.0,39.73249999999996,18957.374999999996,1081840218112.0,1031745672055.4667,580978261.3333334,580978261.3333334
124,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723745400.0,39.877499999999955,55022.78466666667,1081840218112.0,1031739607654.4,600402653.8666667,600402653.8666667
125,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723745700.0,40.73666666666663,36772.892333333344,1081840218112.0,1031685927321.6,411651669.3333333,411651669.3333333
126,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723746000.0,40.881666666666625,27951.286333333344,1081840218112.0,1031705739810.1333,389376494.93333334,389376494.93333334
127,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723746300.0,38.83916666666663,28007.11133333333,1081840218112.0,1031669612748.8,552488456.5333333,552488456.5333333
128,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723746600.0,38.63416666666663,23309.559833333336,1081840218112.0,1031702418022.4,785866854.4,785866854.4
129,ffefe222-85c5-5785-b35f-1fe0bded73b0,1723746900.0,40.8108333333333,23606.091333333334,1081840218112.0,1031680600746.6666,577983334.4,577983334.4
